Ticker,DTYYYYMMDD,OpenFixed,HighFixed,LowFixed,CloseFixed,Volume
TM,20160809,117.4300003,117.5,116.6900024,117.4199982,342100
TM,20160810,117.0100021,117.3499985,116.9000015,116.9499969,191300
TM,20160811,117.2300034,117.9400024,117.1299973,117.7699966,264700
TM,20160812,117.5699997,118.1800003,117.4700012,117.7900009,239900
TM,20160815,117.5,117.8899994,117.5,117.5800018,120000
TM,20160816,117.0,117.7099991,116.8000031,117.2799988,221500
TM,20160817,118.5299988,119.2200012,118.5199966,119.1999969,537100
TM,20160818,118.25,119.1600037,118.25,118.9400024,775200
TM,20160819,119.4700012,119.8499985,119.4000015,119.6200027,356800
TM,20160822,120.3099976,120.7600021,120.1999969,120.5800018,332200
TM,20160823,120.2699966,120.4000015,119.8000031,119.8000031,169900
TM,20160824,121.5800018,121.7699966,120.7300034,120.9000015,368500
TM,20160825,120.7600021,120.9599991,120.2099991,120.2900009,354300
TM,20160826,118.2699966,119.3099976,117.9700012,118.6200027,405500
TM,20160829,120.0199966,120.4400024,120.0100021,120.3399963,205400
TM,20160830,121.2300034,121.4100037,120.9400024,121.2399979,169500
TM,20160831,121.1900024,121.3700027,120.0400009,120.6299973,395300
TM,20160901,121.5899963,122.0,120.5699997,121.0199966,341000
TM,20160902,121.5199966,122.0899963,121.5199966,122.0800018,339000
TM,20160906,120.5100021,120.75,120.0800018,120.6699982,291900
TM,20160907,121.3700027,121.8000031,120.5899963,120.7399979,268700
TM,20160908,120.7799988,121.2699966,120.6500015,121.0100021,163700
TM,20160909,120.0,120.1500015,118.6399994,118.6600037,370600
TM,20160912,118.6600037,120.4899979,118.6600037,120.3499985,245200
TM,20160913,119.3399963,119.8199997,118.3600006,118.8099976,349800
TM,20160914,117.8499985,117.8499985,117.3099976,117.4499969,291800
TM,20160915,117.0199966,118.3700027,116.8199997,118.1699982,224500
TM,20160916,114.8700027,115.1999969,114.3799973,114.6299973,600200
TM,20160919,115.25,116.0299988,114.9700012,115.0699997,221200
TM,20160920,116.8499985,117.0100021,116.3199997,116.4599991,195400
TM,20160921,119.6299973,120.1999969,118.0100021,119.4499969,402200
TM,20160922,120.8300018,121.1699982,120.3300018,120.8000031,508300
TM,20160923,117.6200027,117.8899994,117.2600021,117.6600037,402200
TM,20160926,116.8600006,117.3199997,116.5,117.0999985,317100
TM,20160927,118.5999985,118.5999985,117.7900009,118.3199997,325900
TM,20160928,117.3499985,117.75,116.4800034,117.6299973,188000
TM,20160929,116.5299988,116.8499985,115.7600021,115.9899979,400300
TM,20160930,115.2600021,116.5800018,115.0,116.0599976,375900
TM,20161003,114.4899979,115.6699982,114.3399963,115.2600021,609500
TM,20161004,115.5599976,116.2399979,115.1100006,115.3300018,165600
TM,20161005,116.4300003,117.1800003,116.4300003,117.0699997,202300
TM,20161006,116.2200012,116.6500015,116.1800003,116.4400024,133600
TM,20161007,115.9599991,116.0899963,115.2200012,115.8899994,228900
TM,20161010,116.1299973,116.8300018,116.0599976,116.4199982,165200
TM,20161011,115.8000031,115.8000031,115.0199966,115.3199997,224600
TM,20161012,115.0,115.3499985,114.6399994,115.1500015,157700
TM,20161013,114.5299988,115.1999969,114.0899963,114.6900024,231700
TM,20161014,115.3199997,115.8300018,115.0500031,115.0899963,156800
TM,20161017,115.1800003,115.8399963,115.0800018,115.4300003,163900
TM,20161018,115.5199966,115.5199966,114.8300018,115.0500031,188100
TM,20161019,115.1299973,115.3799973,114.8899994,114.8899994,112600
TM,20161020,115.8799973,116.3199997,115.6299973,116.1399994,161400
TM,20161021,114.8600006,115.3600006,114.6100006,115.2699966,174700
TM,20161024,115.1299973,115.5199966,115.0299988,115.4499969,141300
TM,20161025,115.4300003,115.75,115.2399979,115.25,159900
TM,20161026,114.9300003,115.6999969,114.75,115.5,211200
TM,20161027,115.3899994,115.5,114.8099976,114.8499985,216100
TM,20161028,114.8399963,115.1399994,114.4100037,114.8099976,140500
TM,20161031,115.5100021,115.7900009,115.4000015,115.6600037,135000
TM,20161101,115.7600021,115.7600021,114.1800003,114.7300034,307300
TM,20161102,114.1399994,114.6699982,113.1299973,113.3799973,227400
TM,20161103,113.7900009,114.1800003,112.9400024,113.1699982,320400
TM,20161104,110.5299988,111.1999969,110.2399979,110.5599976,321400
TM,20161107,111.6200027,112.5500031,111.4899979,112.4800034,354400
TM,20161108,113.0,115.4000015,112.6200027,113.8099976,228700
TM,20161109,110.3499985,112.7799988,110.3499985,111.8099976,567900
TM,20161110,110.9300003,111.4000015,109.9400024,110.8600006,371900
TM,20161111,111.4499969,112.0500031,111.3700027,111.9499969,158600
TM,20161114,111.8300018,112.4300003,111.5100021,111.7799988,226700
TM,20161115,111.9800034,112.4899979,111.8099976,112.4899979,142000
TM,20161116,112.6399994,112.8799973,112.3700027,112.5699997,228700
TM,20161117,113.0,113.2399979,112.3600006,113.2399979,201200
TM,20161118,114.0599976,114.4300003,113.9199982,114.0400009,235500
TM,20161121,114.2200012,114.6699982,114.1299973,114.5100021,218400
TM,20161122,113.7099991,113.8700027,113.25,113.7799988,153200
TM,20161123,113.4599991,114.8600006,113.3700027,114.5100021,269400
TM,20161125,117.6999969,118.1500015,117.4100037,117.8000031,191800
TM,20161128,117.9700012,117.9700012,117.4100037,117.6500015,174700
TM,20161129,118.1500015,118.5699997,117.9400024,118.3000031,190800
TM,20161130,118.6299973,118.8099976,118.25,118.5299988,231600
TM,20161201,117.6900024,118.7099991,117.5,117.7699966,260300
TM,20161202,116.9700012,117.2900009,116.6999969,116.8300018,190700
TM,20161205,117.3399963,118.0800018,117.3000031,117.5599976,156900
TM,20161206,117.4400024,117.9199982,117.1999969,117.8799973,133400
TM,20161207,119.6299973,121.7699966,119.6299973,121.4599991,304600
TM,20161208,123.0500031,123.1800003,122.5400009,122.8099976,431000
TM,20161209,122.8099976,123.1500015,122.6100006,122.9800034,291800
TM,20161212,121.8000031,122.4499969,121.3899994,121.8600006,247500
TM,20161213,122.2200012,123.1800003,122.1699982,123.0699997,201900
TM,20161214,121.9499969,122.4499969,120.9800034,121.0599976,161200
TM,20161215,121.9199982,122.2099991,121.6999969,121.9800034,211100
TM,20161216,120.8700027,121.4499969,120.7099991,121.0,203800
TM,20161219,121.3199997,122.2300034,121.2399979,121.8399963,171900
TM,20161220,121.3600006,122.0599976,121.25,121.6699982,257800
TM,20161221,121.3499985,121.4400024,121.0,121.1100006,87400
TM,20161222,120.6999969,120.9000015,120.4700012,120.6600037,104700
TM,20161223,120.7799988,121.1100006,120.7799988,120.9000015,101900
TM,20161227,119.4599991,119.9599991,119.0400009,119.3899994,234500
TM,20161228,118.9599991,119.2200012,118.4000015,118.4199982,105600
TM,20161229,117.2900009,117.6299973,116.7799988,117.0400009,181700
TM,20161230,117.7699966,117.9100037,116.8199997,117.1999969,153400
TM,20170103,118.1699982,118.6699982,117.8300018,118.5500031,204000
TM,20170104,120.2699966,121.2900009,120.1399994,121.1900024,250600
TM,20170105,121.1900024,121.3899994,120.3199997,120.4400024,525900
TM,20170106,119.8399963,120.2300034,119.4100037,120.1299973,171600
TM,20170109,119.4800034,119.9599991,119.4700012,119.7399979,135800
TM,20170110,119.0899963,120.0599976,118.7900009,119.7600021,214400
TM,20170111,119.0899963,119.9100037,119.0899963,119.9100037,192000
TM,20170112,119.6399994,119.9400024,118.3600006,119.6399994,218700
TM,20170113,119.8199997,119.9000015,119.5199966,119.8099976,112900
TM,20170117,118.8499985,118.9599991,118.1699982,118.4100037,190600
TM,20170118,118.7099991,118.9899979,118.5199966,118.7900009,138500
TM,20170119,119.5599976,119.9499969,118.9000015,119.3099976,106800
TM,20170120,119.1200027,119.3899994,118.6600037,118.9199982,122600
TM,20170123,118.4499969,118.4499969,117.75,118.2900009,140500
TM,20170124,116.9100037,117.9199982,116.6900024,117.6399994,304200
TM,20170125,118.6200027,119.2900009,118.5199966,119.0599976,233200
TM,20170126,119.4300003,119.9899979,118.9599991,118.9800034,182400
TM,20170127,117.0899963,117.0899963,116.5,116.6900024,196700
TM,20170130,116.3600006,116.5800018,115.5500031,116.0699997,159200
TM,20170131,116.2099991,116.3700027,115.0699997,115.75,324600
TM,20170201,115.8399963,116.1500015,115.0400009,115.2600021,323500
TM,20170202,114.6999969,114.7600021,113.9700012,114.5299988,248300
TM,20170203,114.6999969,115.4599991,114.6900024,115.1200027,187500
TM,20170206,114.1999969,114.4800034,112.75,113.3099976,437900
TM,20170207,113.5,113.5199966,112.7300034,113.0400009,344400
TM,20170208,113.3399963,113.4100037,112.8700027,113.2699966,251400
TM,20170209,111.8099976,111.9899979,111.1200027,111.9199982,445300
TM,20170210,112.5500031,113.1500015,112.5,112.8899994,376900
TM,20170213,114.0699997,114.5,113.8899994,114.1299973,414100
TM,20170214,114.3399963,114.4899979,113.7600021,114.4700012,234200
TM,20170215,113.7200012,113.7200012,113.3199997,113.6100006,189000
TM,20170216,113.1999969,113.6100006,113.0899963,113.3499985,196100
TM,20170217,112.4899979,113.6999969,112.3399963,113.6999969,240400
TM,20170221,114.0800018,114.5899963,113.8199997,114.3000031,268800
TM,20170222,114.2099991,114.4499969,114.0699997,114.4000015,187100
TM,20170223,114.6800003,114.8899994,114.3799973,114.5899963,181600
TM,20170224,113.9000015,114.0299988,113.4899979,113.7699966,179600
TM,20170227,113.7099991,114.2699966,113.6699982,114.2399979,180600
TM,20170228,113.5999985,113.6500015,112.9899979,113.1500015,196000
TM,20170301,114.8199997,114.9800034,114.5100021,114.7399979,240400
TM,20170302,113.5899963,113.8899994,113.1600037,113.3899994,252700
TM,20170303,113.2699966,113.5400009,113.0699997,113.3399963,123800
TM,20170306,113.1399994,113.1399994,112.75,112.9100037,162000
TM,20170307,112.6900024,113.0500031,112.5,112.6500015,171600
TM,20170308,112.5500031,112.5899963,111.7600021,111.8000031,178400
TM,20170309,112.1100006,112.4100037,111.8799973,112.1900024,150500
TM,20170310,112.8399963,112.9800034,112.4000015,112.6600037,286900
TM,20170313,113.3700027,113.8199997,113.3300018,113.4000015,233500
TM,20170314,112.4800034,112.5999985,112.0100021,112.0899963,130600
TM,20170315,112.6299973,113.5,112.5400009,113.2399979,170500
TM,20170316,113.7099991,113.9599991,113.1699982,113.2399979,109400
TM,20170317,112.6399994,112.7399979,112.0699997,112.2099991,480500
TM,20170320,112.2600021,112.5999985,111.9400024,112.0,186600
TM,20170321,112.6900024,112.8600006,111.1200027,111.3899994,383100
TM,20170322,110.8899994,111.0,110.1200027,110.8300018,279300
TM,20170323,110.5500031,111.0899963,110.3199997,110.5100021,159900
TM,20170324,111.1100006,111.6200027,110.9199982,111.3600006,161700
TM,20170327,111.0299988,111.9599991,110.7600021,111.7300034,211700
TM,20170328,111.9000015,112.5899963,111.7900009,112.4100037,205400
TM,20170329,110.2600021,110.3399963,110.1100006,110.25,390400
TM,20170330,110.0,110.3000031,109.8899994,110.0599976,202800
TM,20170331,108.9300003,108.9300003,108.4100037,108.6200027,310000
TM,20170403,108.6200027,108.8000031,107.9100037,108.5199966,258500
TM,20170404,108.0599976,108.3499985,107.8700027,108.0100021,336400
TM,20170405,107.0299988,107.0299988,106.0599976,106.1399994,533500
TM,20170406,105.6800003,105.8899994,105.3399963,105.5,392200
TM,20170407,105.7600021,106.0999985,105.6200027,105.9100037,233700
TM,20170410,106.1100006,106.4800034,105.8199997,105.9800034,379500
TM,20170411,106.7699966,106.7900009,106.0599976,106.4000015,419400
TM,20170412,105.9899979,105.9899979,105.4000015,105.4400024,311400
TM,20170413,105.1299973,105.1500015,104.1699982,104.1800003,346200
TM,20170417,105.9300003,106.2099991,105.6999969,106.1200027,361900
TM,20170418,105.6200027,105.6600037,105.0800018,105.3199997,199700
TM,20170419,105.0,105.1100006,104.5,104.6200027,214000
TM,20170420,105.6600037,106.1600037,105.6399994,106.0,234600
TM,20170421,106.8499985,107.2399979,106.4599991,106.5800018,226100
TM,20170424,107.1900024,107.2600021,106.6999969,106.9899979,257500
TM,20170425,108.6100006,108.9400024,108.5500031,108.7200012,309900
TM,20170426,109.9199982,110.3300018,109.8000031,109.9100037,410000
TM,20170427,109.8000031,109.9000015,109.1999969,109.4100037,213800
TM,20170428,108.3499985,108.5899963,108.0699997,108.1399994,227000
TM,20170501,108.2900009,108.4199982,108.0899963,108.3000031,108900
TM,20170502,109.5199966,109.6800003,109.0699997,109.2399979,268000
TM,20170503,108.4700012,109.0400009,108.3199997,108.8700027,368600
TM,20170504,109.2699966,109.2699966,108.4400024,109.1600037,152400
TM,20170505,109.2399979,109.9400024,109.1299973,109.9100037,219900
TM,20170508,110.0,110.3499985,109.9899979,110.1900024,170700
TM,20170509,109.0400009,109.1299973,108.3600006,108.4599991,235200
TM,20170510,106.2900009,106.3499985,105.6900024,105.8099976,441900
TM,20170511,106.7399979,106.9199982,106.3099976,106.8399963,283500
TM,20170512,106.1699982,106.6299973,106.1699982,106.4599991,277000
TM,20170515,106.5199966,106.5599976,106.0999985,106.4100037,300000
TM,20170516,107.0999985,107.3600006,106.6500015,106.9199982,276800
TM,20170517,106.8300018,107.3499985,105.7200012,105.7900009,259000
TM,20170518,105.8899994,107.0,105.8399963,106.7699966,211400
TM,20170519,107.0999985,107.8000031,107.0999985,107.5599976,177800
TM,20170522,107.3499985,107.9599991,107.1999969,107.5,330700
TM,20170523,108.0,108.4300003,108.0,108.0800018,229800
TM,20170524,107.5,107.6500015,106.9499969,107.3199997,151900
TM,20170525,107.2600021,107.5400009,107.1100006,107.3000031,179800
TM,20170526,106.7799988,107.0999985,106.5999985,107.0999985,157100
TM,20170530,107.1999969,108.1100006,107.1500015,107.8799973,193800
TM,20170531,107.3700027,107.7099991,106.75,107.5400009,185500
TM,20170601,107.8399963,108.4199982,107.7399979,108.4000015,170500
TM,20170602,109.0400009,109.6200027,108.8700027,109.3700027,274300
TM,20170605,107.9300003,108.2300034,107.5,107.7600021,181800
TM,20170606,107.5400009,108.0299988,107.5299988,107.8000031,205500
TM,20170607,107.8799973,107.9800034,107.4000015,107.5299988,127100
TM,20170608,106.5,106.6500015,105.5100021,105.7799988,433400
TM,20170609,105.7099991,106.2699966,105.3499985,105.7399979,275300
TM,20170612,106.2300034,106.6399994,106.1100006,106.4499969,388600
TM,20170613,106.9300003,107.4100037,106.6999969,107.4100037,952800
TM,20170614,107.1299973,107.1699982,106.3600006,106.6999969,149300
TM,20170615,105.4899979,106.0500031,105.3000031,105.7799988,350700
TM,20170616,104.9899979,104.9899979,104.5899963,104.9000015,299200
TM,20170619,104.5999985,104.7099991,104.3700027,104.6999969,232700
TM,20170620,104.5,104.5500031,103.6200027,103.8199997,301200
TM,20170621,104.8799973,104.8799973,104.4499969,104.5599976,211300
TM,20170622,105.3799973,105.6399994,105.3199997,105.4899979,229300
TM,20170623,105.1600037,105.2799988,105.0199966,105.2399979,106400
TM,20170626,105.25,105.5500031,104.9700012,104.9800034,157400
TM,20170627,104.9800034,105.0299988,104.4800034,104.5400009,218900
TM,20170628,104.9899979,105.3499985,104.7699966,105.3099976,193300
TM,20170629,105.1200027,105.1200027,103.8399963,104.3399963,182700
TM,20170630,105.0299988,105.2900009,104.6600037,105.0199966,169400
TM,20170703,105.8000031,106.3399963,105.6500015,106.0299988,165700
TM,20170705,108.1500015,108.7799988,108.0999985,108.5299988,493200
TM,20170706,108.0699997,108.0999985,107.2900009,107.4499969,276700
TM,20170707,108.1500015,108.6100006,108.0500031,108.4700012,244200
TM,20170710,108.2099991,108.4800034,108.1399994,108.2200012,120700
TM,20170711,108.0999985,108.4599991,107.5699997,108.2099991,482500
TM,20170712,109.6200027,109.8799973,109.2600021,109.8700027,313700
TM,20170713,109.5,109.9000015,109.4499969,109.8399963,199700
TM,20170714,110.0500031,110.6800003,110.0500031,110.1999969,293500
TM,20170717,110.0100021,110.4400024,110.0100021,110.3300018,234200
TM,20170718,110.1999969,110.1999969,109.6600037,110.0,183300
TM,20170719,109.5899963,109.8499985,109.5599976,109.6999969,148400
TM,20170720,109.9300003,110.0599976,109.5100021,109.8399963,151900
TM,20170721,109.4700012,109.5,109.0500031,109.3099976,177000
TM,20170724,109.3000031,109.4499969,109.0999985,109.4100037,127000
TM,20170725,109.8399963,110.5500031,109.75,110.1299973,198900
TM,20170726,110.3600006,110.8899994,110.3300018,110.7699966,157100
TM,20170727,111.2699966,111.9800034,111.2200012,111.6699982,224600
TM,20170728,111.8300018,112.2600021,111.8099976,112.2600021,187300
TM,20170731,113.0,113.0,112.4599991,112.8399963,141000
TM,20170801,114.1200027,114.3799973,113.5899963,114.1699982,371600
TM,20170802,113.7799988,114.1900024,113.4899979,114.1900024,178400
TM,20170803,112.75,112.8799973,112.2799988,112.7300034,253000
TM,20170804,113.7600021,113.8000031,112.9899979,113.6399994,150400
TM,20170807,113.9800034,114.1600037,113.9199982,114.1299973,140900
TM,20170808,114.2600021,114.4899979,114.0299988,114.2200012,143000
TM,20170809,113.1100006,113.2900009,112.8499985,113.0999985,112000
TM,20170810,113.5999985,113.7799988,112.2099991,112.3799973,280800
TM,20170811,112.4599991,112.6699982,111.8899994,112.1200027,355300
TM,20170814,112.8600006,113.3799973,112.7699966,113.0299988,211100
